0.65	0.0765447	0.0037738
0.75	0.0623331	0.00316605
0.85	0.0478102	0.00258121
0.95	0.0361671	0.00213627
1.05	0.02629	0.0017334
1.15	0.0206483	0.00150311
1.25	0.0145232	0.00121052
1.35	0.0108562	0.00102767
1.45	0.00835524	0.000881787
1.55	0.00570793	0.000712206
1.65	0.00382735	0.000569389
1.75	0.00329803	0.000517645
1.85	0.00191877	0.000396565
1.95	0.00178811	0.000377634
2.1	0.00101606	0.000165668
2.3	0.000586117	0.000125664
2.5	0.000338276	9.38023e-05
2.7	0.000231139	7.76168e-05
2.9	0.000123044	5.70562e-05
3.25	5.1795e-05	2.28211e-05
3.75	1.35057e-05	1.10825e-05
4.25	6.44544e-06	8.3482e-06
 
 
 pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
