0.65	1.16804	0.0270904
0.75	1.0651	0.0245572
0.85	0.903181	0.0207271
0.95	0.775474	0.0181826
1.05	0.633281	0.0153453
1.15	0.544699	0.0136885
1.25	0.42391	0.0111466
1.35	0.340445	0.00945131
1.45	0.26564	0.00769609
1.55	0.209762	0.00646689
1.65	0.161502	0.00524172
1.75	0.118996	0.00420781
1.85	0.093867	0.00359207
1.95	0.0690069	0.00289875
2.1	0.0476282	0.00137499
2.25	0.03103		0.00110
2.3	0.0271434	0.000964761
2.5	0.0150492	0.000697605
2.7	0.00871995	0.000510338
2.75	0.00769		0.00045
2.9	0.00518791	0.000385646
3.25	0.0020913	0.000153799
3.75	0.000679679	8.46448e-05
4.25	0.000240744	5.21738e-05
 
 
values for pT = 2.25 and 2.75 are the result of a local expo fit to the spectrum
 
pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
