0.65	2.2688		0.0380597
0.75	2.09799		0.0348991
0.85	1.81923		0.0301082
0.95	1.59157		0.0267921
1.05	1.34048		0.0231835
1.15	1.17748		0.0210716
1.25	0.935953	0.0174808
1.35	0.774965	0.0151954
1.45	0.616203	0.0125836
1.55	0.481009	0.0104656
1.65	0.369538	0.00846635
1.75	0.278639	0.00690272
1.85	0.222057	0.00593609
1.95	0.158075	0.00467316
2.1	0.106013	0.00217524
2.25	0.07004  	0.0018
2.3	0.062476	0.00155925
2.5	0.0347621	0.00112906
2.7	0.0199159	0.000819946
2.75	0.01747		0.00072
2.9	0.0114588	0.000608332
3.25	0.00470693	0.000244885
3.75	0.00157913	0.000137423
4.25	0.000635559	9.04739e-05
 
 
values for pT = 2.25 and 2.75 are the result of a local expo fit to the spectrum

pbarp: (p + pbar)/2 ("_feed_" means feed-down correction is applied) 
