1 1 4 0 1 64
1 1 4 0 1 65
1 1 4 0 1 66
1 1 4 0 1 67
1 1 4 0 1 68
1 1 4 0 1 69
1 1 4 0 1 70
1 1 4 0 1 71
1 1 4 0 1 72
1 1 4 0 1 73
1 1 4 0 1 74
1 1 4 0 1 75
1 1 4 0 1 76
1 1 4 0 1 77
1 1 4 0 1 78
1 1 4 0 1 79
1 1 4 0 1 80
1 1 4 0 1 81
1 1 4 0 1 82
1 1 4 0 1 83
1 1 4 0 1 84
1 1 4 0 1 85
1 1 4 0 1 86
1 1 4 0 1 87
1 1 4 0 1 88
1 1 4 0 1 89
1 1 4 0 1 90
1 1 4 0 1 91
1 1 4 0 1 92
1 1 4 0 1 93
1 1 4 0 1 94
1 1 4 0 1 95
1 1 4 1 1 64
1 1 4 1 1 65
1 1 4 1 1 66
1 1 4 1 1 67
1 1 4 1 1 68
1 1 4 1 1 69
1 1 4 1 1 70
1 1 4 1 1 71
1 1 4 1 1 72
1 1 4 1 1 73
1 1 4 1 1 74
1 1 4 1 1 75
1 1 4 1 1 76
1 1 4 1 1 77
1 1 4 1 1 78
1 1 4 1 1 79
1 1 4 1 1 80
1 1 4 1 1 81
1 1 4 1 1 82
1 1 4 1 1 83
1 1 4 1 1 84
1 1 4 1 1 85
1 1 4 1 1 86
1 1 4 1 1 87
1 1 4 1 1 88
1 1 4 1 1 89
1 1 4 1 1 90
1 1 4 1 1 91
1 1 4 1 1 92
1 1 4 1 1 93
1 1 4 1 1 94
1 1 4 1 1 95
1 2 6 0 0 128
1 2 6 0 0 129
1 2 6 0 0 130
1 2 6 0 0 131
1 2 6 0 0 132
1 2 6 0 0 133
1 2 6 0 0 134
1 2 6 0 0 135
1 2 6 0 0 136
1 2 6 0 0 137
1 2 6 0 0 138
1 2 6 0 0 139
1 2 6 0 0 140
1 2 6 0 0 141
1 2 6 0 0 142
1 2 6 0 0 143
1 2 6 0 0 144
1 2 6 0 0 145
1 2 6 0 0 146
1 2 6 0 0 147
1 2 6 0 0 148
1 2 6 0 0 149
1 2 6 0 0 150
1 2 6 0 0 151
1 2 6 0 0 152
1 2 6 0 0 153
1 2 6 0 0 154
1 2 6 0 0 155
1 2 6 0 0 156
1 2 6 0 0 157
1 2 6 0 0 158
1 2 6 0 0 159
1 2 6 0 0 128
1 2 6 1 0 129
1 2 6 1 0 130
1 2 6 1 0 131
1 2 6 1 0 132
1 2 6 1 0 133
1 2 6 1 0 134
1 2 6 1 0 135
1 2 6 1 0 136
1 2 6 1 0 137
1 2 6 1 0 138
1 2 6 1 0 139
1 2 6 1 0 140
1 2 6 1 0 141
1 2 6 1 0 142
1 2 6 1 0 143
1 2 6 1 0 144
1 2 6 1 0 145
1 2 6 1 0 146
1 2 6 1 0 147
1 2 6 1 0 148
1 2 6 1 0 149
1 2 6 1 0 150
1 2 6 1 0 151
1 2 6 1 0 152
1 2 6 1 0 153
1 2 6 1 0 154
1 2 6 1 0 155
1 2 6 1 0 156
1 2 6 1 0 157
1 2 6 1 0 158
1 2 6 1 0 159
