0.275	-2.125
0.075	-1.775
0.775	-3.825
1.025	-2.325
-1.025	-2.075
-0.975	-3.175
-0.775	-4.825
-1.125	-3.525
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1.425	-2.775
-0.925	-1.725
-1.225	1.375
0.875	-1.425
-3.125	-0.725
-2.975	-1.425
1.275	-2.325
-0.775	-3.875
0.125	-4.475
1.475	-3.925
0.575	-1.075
-1.225	-3.375
-0.475	0
-3.225	0
-2.025	0
-1.325	0
-2.975	0
-2.475	0
-2.625	0
-2.175	0
-4.525	0.075
-2.775	2.375
-0.325	-0.675
-0.625	-1.725
-0.075	-6.575
-4.425	-9.475
-6.975	-2.225
-3.975	-7.625
-2.475	-1.025
-2.525	0.675
0.025	1.675
-1.175	2.525
-5.575	-3.025
-4.375	-6.175
-7.675	-3.075
-2.575	-5.325
-2.325	-1.775
-1.125	-4.375
-2.525	1.325
4.825	-0.225
-8.225	-3.925
-6.625	-2.525
-8.575	-1.925
-5.325	-6.925
-7.225	0
-5.475	0
-0.875	0
1.025	0
-0.975	0
-1.525	0
-2.625	0
0.225	0
-1.175	0
-3.025	0
-7.775	0
-6.825	0
